Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
630	0.625397	89	0.269663	143	0.685315	138	0.007246	5.000000	630	0.625397	0.504528	0	0.000000	0.517000	0.585674	
646	0.643963	82	0.341463	139	0.690647	133	0.000000	5.000000	646	0.643963	0.504528	0	0.000000	0.540000	0.581868	
677	0.618907	73	0.342466	146	0.657534	104	0.009615	5.000000	677	0.618907	0.504528	0	0.000000	0.541000	0.578725	
617	0.589951	114	0.307018	133	0.751880	136	0.000000	5.000000	617	0.589951	0.504528	0	0.000000	0.499000	0.573030	
645	0.635659	78	0.320513	127	0.653543	150	0.013333	5.000000	645	0.635659	0.504528	0	0.000000	0.520000	0.569495	
657	0.589041	76	0.355263	139	0.705036	128	0.000000	5.000000	657	0.589041	0.504528	0	0.000000	0.512000	0.565902	
605	0.603306	79	0.227848	163	0.711656	153	0.000000	5.000000	605	0.603306	0.504528	0	0.000000	0.499000	0.561967	
648	0.637346	97	0.381443	114	0.640351	141	0.000000	5.000000	648	0.637346	0.504528	0	0.000000	0.523000	0.559802	
636	0.616352	98	0.306122	140	0.750000	126	0.000000	5.000000	636	0.616352	0.504528	0	0.000000	0.527000	0.558076	
661	0.642965	85	0.364706	135	0.792593	119	0.000000	5.000000	661	0.642965	0.504528	0	0.000000	0.563000	0.558322	
626	0.654952	92	0.184783	140	0.735714	142	0.007042	5.000000	626	0.654952	0.504528	0	0.000000	0.531000	0.557021	
641	0.605304	104	0.394231	142	0.760563	113	0.000000	5.000000	641	0.605304	0.504528	0	0.000000	0.537000	0.556111	
635	0.639370	90	0.277778	133	0.849624	142	0.000000	5.000000	635	0.639370	0.504528	0	0.000000	0.544000	0.555585	
648	0.572531	75	0.253333	144	0.722222	133	0.000000	5.000000	648	0.572531	0.504528	0	0.000000	0.494000	0.553019	
639	0.629108	79	0.417722	124	0.709677	158	0.000000	5.000000	639	0.629108	0.504528	0	0.000000	0.523000	0.551818	
647	0.607419	108	0.324074	130	0.661538	115	0.000000	5.000000	647	0.607419	0.504528	0	0.000000	0.514000	0.550363	
650	0.620000	99	0.262626	121	0.512397	130	0.007692	5.000000	650	0.620000	0.504528	0	0.000000	0.492000	0.548202	
643	0.620529	89	0.314607	143	0.489510	125	0.000000	5.000000	643	0.620529	0.504528	0	0.000000	0.497000	0.546373	
620	0.564516	107	0.401869	137	0.357664	136	0.000000	5.000000	620	0.564516	0.504528	0	0.000000	0.442000	0.542774	
673	0.641902	92	0.478261	121	0.479339	114	0.000000	5.000000	673	0.641902	0.504528	0	0.000000	0.534000	0.542482	
653	0.627871	77	0.324675	153	0.496732	117	0.000000	5.000000	653	0.627871	0.504528	0	0.000000	0.511000	0.541466	
672	0.627976	80	0.162500	132	0.484848	116	0.000000	5.000000	672	0.627976	0.504528	0	0.000000	0.499000	0.540139	
672	0.647321	105	0.295238	102	0.529412	121	0.000000	5.000000	672	0.647321	0.504528	0	0.000000	0.520000	0.539529	
641	0.644306	78	0.358974	156	0.435897	125	0.000000	5.000000	641	0.644306	0.504528	0	0.000000	0.509000	0.538631	
645	0.606202	82	0.390244	129	0.387597	144	0.000000	5.000000	645	0.606202	0.504528	0	0.000000	0.473000	0.536756	
656	0.641768	87	0.264368	120	0.375000	137	0.000000	5.000000	656	0.641768	0.504528	0	0.000000	0.489000	0.535430	
636	0.599057	84	0.476190	141	0.609929	139	0.000000	5.000000	636	0.599057	0.504528	0	0.000000	0.507000	0.534661	
643	0.609642	78	0.358974	134	0.634328	145	0.006897	5.000000	643	0.609642	0.504528	0	0.000000	0.506000	0.533907	
688	0.609012	65	0.476923	113	0.407080	134	0.007463	5.000000	688	0.609012	0.504528	0	0.000000	0.497000	0.532961	
692	0.632948	76	0.276316	101	0.435644	131	0.000000	5.000000	692	0.632948	0.504528	0	0.000000	0.503000	0.532212	
637	0.456829	96	0.333333	140	0.414286	127	0.000000	5.000000	637	0.456829	0.504528	0	0.000000	0.381000	0.528524	
660	0.607576	76	0.289474	123	0.260163	141	0.000000	5.000000	660	0.607576	0.504528	0	0.000000	0.455000	0.526773	
653	0.627871	79	0.392405	133	0.451128	135	0.000000	5.000000	653	0.627871	0.504528	0	0.000000	0.501000	0.526174	
664	0.600904	88	0.443182	125	0.512000	123	0.000000	5.000000	664	0.600904	0.504528	0	0.000000	0.502000	0.525624	
645	0.592248	79	0.278481	150	0.546667	126	0.000000	5.000000	645	0.592248	0.504528	0	0.000000	0.486000	0.524744	
649	0.645609	89	0.348315	131	0.526718	131	0.000000	5.000000	649	0.645609	0.504528	0	0.000000	0.519000	0.524619	
653	0.638591	77	0.350649	136	0.566176	134	0.000000	5.000000	653	0.638591	0.504528	0	0.000000	0.521000	0.524542	
650	0.607692	80	0.312500	136	0.514706	134	0.000000	5.000000	650	0.607692	0.504528	0	0.000000	0.490000	0.523822	
640	0.600000	78	0.358974	146	0.349315	136	0.000000	5.000000	640	0.600000	0.504528	0	0.000000	0.463000	0.522581	
670	0.661194	62	0.322581	132	0.500000	136	0.000000	5.000000	670	0.661194	0.504528	0	0.000000	0.529000	0.522710	
660	0.628788	85	0.282353	128	0.515625	127	0.000000	5.000000	660	0.628788	0.504528	0	0.000000	0.505000	0.522362	
