Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
674	0.614243	75	0.240000	115	0.652174	136	0.000000	5.000000	674	0.614243	0.827177	0	0.000000	0.507000	0.500864	
652	0.630368	77	0.155844	137	0.678832	134	0.000000	5.000000	652	0.630368	0.827177	0	0.000000	0.516000	0.502125	
651	0.589862	87	0.229885	122	0.639344	140	0.000000	5.000000	651	0.589862	0.827177	0	0.000000	0.482000	0.500577	
674	0.594955	76	0.302632	116	0.612069	134	0.000000	5.000000	674	0.594955	0.827177	0	0.000000	0.495000	0.500179	
651	0.643625	87	0.172414	125	0.624000	137	0.000000	5.000000	651	0.643625	0.827177	0	0.000000	0.512000	0.500967	
677	0.598227	75	0.200000	115	0.747826	133	0.000000	5.000000	677	0.598227	0.827177	0	0.000000	0.506000	0.501281	
655	0.584733	78	0.423077	153	0.588235	114	0.000000	5.000000	655	0.584733	0.827177	0	0.000000	0.506000	0.501559	
638	0.606583	92	0.282609	120	0.575000	150	0.000000	5.000000	638	0.606583	0.827177	0	0.000000	0.482000	0.500472	
665	0.616541	77	0.428571	132	0.689394	126	0.000000	5.000000	665	0.616541	0.827177	0	0.000000	0.534000	0.502237	
645	0.638760	90	0.300000	127	0.685039	138	0.000000	5.000000	645	0.638760	0.827177	0	0.000000	0.526000	0.503425	
644	0.638199	74	0.418919	121	0.661157	161	0.000000	5.000000	644	0.638199	0.827177	0	0.000000	0.522000	0.504309	
681	0.602056	64	0.312500	130	0.692308	125	0.000000	5.000000	681	0.602056	0.827177	0	0.000000	0.520000	0.505022	
674	0.596439	72	0.291667	135	0.659259	119	0.000000	5.000000	674	0.596439	0.827177	0	0.000000	0.512000	0.505326	
652	0.633436	75	0.306667	130	0.669231	143	0.000000	5.000000	652	0.633436	0.827177	0	0.000000	0.523000	0.506062	
665	0.619549	88	0.204545	97	0.701031	150	0.000000	5.000000	665	0.619549	0.827177	0	0.000000	0.498000	0.505740	
668	0.649701	85	0.247059	119	0.613445	128	0.000000	5.000000	668	0.649701	0.827177	0	0.000000	0.528000	0.506596	
644	0.639752	75	0.280000	137	0.649635	144	0.000000	5.000000	644	0.639752	0.827177	0	0.000000	0.522000	0.507166	
682	0.652493	66	0.257576	132	0.689394	120	0.000000	5.000000	682	0.652493	0.827177	0	0.000000	0.553000	0.508803	
644	0.604037	83	0.337349	142	0.570423	131	0.000000	5.000000	644	0.604037	0.827177	0	0.000000	0.498000	0.508431	
597	0.537688	72	0.430556	162	0.623457	169	0.000000	5.000000	597	0.537688	0.827177	0	0.000000	0.453000	0.506583	
