Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
666	0.653153	47	0.553191	147	0.537415	140	0.007143	5.000000	666	0.653153	0.791683	0	0.000000	0.541000	0.553586	
671	0.608048	39	0.717949	143	0.426573	147	0.000000	5.000000	671	0.608048	0.791683	0	0.000000	0.497000	0.548871	
677	0.610044	38	0.605263	133	0.593985	152	0.000000	5.000000	677	0.610044	0.791683	0	0.000000	0.515000	0.546266	
690	0.640580	36	0.555556	142	0.584507	132	0.000000	5.000000	690	0.640580	0.791683	0	0.000000	0.545000	0.546175	
704	0.653409	36	0.611111	129	0.674419	131	0.000000	5.000000	704	0.653409	0.791683	0	0.000000	0.569000	0.547697	
677	0.629247	62	0.548387	125	0.664000	136	0.000000	5.000000	677	0.629247	0.791683	0	0.000000	0.543000	0.547403	
661	0.615734	70	0.571429	142	0.577465	127	0.000000	5.000000	661	0.615734	0.791683	0	0.000000	0.529000	0.546321	
668	0.616766	55	0.527273	132	0.590909	145	0.000000	5.000000	668	0.616766	0.791683	0	0.000000	0.519000	0.544803	
677	0.627770	43	0.627907	125	0.520000	155	0.000000	5.000000	677	0.627770	0.791683	0	0.000000	0.517000	0.543340	
650	0.656923	36	0.638889	163	0.644172	151	0.000000	5.000000	650	0.656923	0.791683	0	0.000000	0.555000	0.543923	
692	0.606936	38	0.526316	148	0.648649	122	0.008197	5.000000	692	0.606936	0.791683	0	0.000000	0.537000	0.543593	
671	0.642325	63	0.698413	145	0.441379	121	0.000000	5.000000	671	0.642325	0.791683	0	0.000000	0.539000	0.543384	
672	0.638393	59	0.644068	151	0.649007	118	0.000000	5.000000	672	0.638393	0.791683	0	0.000000	0.565000	0.544324	
651	0.617512	47	0.595745	150	0.586667	152	0.000000	5.000000	651	0.617512	0.791683	0	0.000000	0.518000	0.543227	
687	0.557496	39	0.589744	129	0.511628	145	0.000000	5.000000	687	0.557496	0.791683	0	0.000000	0.472000	0.540378	
682	0.639296	43	0.604651	141	0.702128	134	0.000000	5.000000	682	0.639296	0.791683	0	0.000000	0.561000	0.541171	
662	0.622356	44	0.545455	148	0.608108	146	0.000000	5.000000	662	0.622356	0.791683	0	0.000000	0.526000	0.540610	
683	0.633968	55	0.618182	135	0.533333	127	0.000000	5.000000	683	0.633968	0.791683	0	0.000000	0.539000	0.540552	
694	0.661383	69	0.579710	126	0.484127	111	0.000000	5.000000	694	0.661383	0.791683	0	0.000000	0.560000	0.541223	
669	0.603886	64	0.640625	134	0.537313	133	0.000000	5.000000	669	0.603886	0.791683	0	0.000000	0.517000	0.540415	
688	0.642442	44	0.636364	146	0.445205	122	0.000000	5.000000	688	0.642442	0.791683	0	0.000000	0.535000	0.540241	
700	0.634286	51	0.549020	121	0.495868	128	0.000000	5.000000	700	0.634286	0.791683	0	0.000000	0.532000	0.539983	
705	0.619858	36	0.638889	122	0.434426	137	0.000000	5.000000	705	0.619858	0.791683	0	0.000000	0.513000	0.539165	
697	0.598278	43	0.511628	134	0.604478	126	0.000000	5.000000	697	0.598278	0.791683	0	0.000000	0.520000	0.538602	
672	0.605655	42	0.380952	145	0.537931	141	0.000000	5.000000	672	0.605655	0.791683	0	0.000000	0.501000	0.537527	
682	0.637830	43	0.604651	134	0.522388	141	0.000000	5.000000	682	0.637830	0.791683	0	0.000000	0.531000	0.537346	
678	0.657817	57	0.456140	124	0.637097	141	0.000000	5.000000	678	0.657817	0.791683	0	0.000000	0.551000	0.537715	
648	0.662037	51	0.627451	150	0.413333	151	0.000000	5.000000	648	0.662037	0.791683	0	0.000000	0.523000	0.537328	
685	0.613139	42	0.595238	126	0.420635	147	0.000000	5.000000	685	0.613139	0.791683	0	0.000000	0.498000	0.536320	
670	0.601493	48	0.562500	139	0.352518	143	0.000000	5.000000	670	0.601493	0.791683	0	0.000000	0.479000	0.534887	
681	0.643172	43	0.674419	145	0.565517	131	0.000000	5.000000	681	0.643172	0.791683	0	0.000000	0.549000	0.535231	
647	0.613601	79	0.556962	151	0.549669	123	0.000000	5.000000	647	0.613601	0.791683	0	0.000000	0.524000	0.534963	
699	0.636624	38	0.473684	142	0.584507	121	0.000000	5.000000	699	0.636624	0.791683	0	0.000000	0.546000	0.535220	
691	0.600579	48	0.541667	135	0.614815	126	0.000000	5.000000	691	0.600579	0.791683	0	0.000000	0.524000	0.534965	
651	0.617512	49	0.489796	150	0.480000	150	0.000000	5.000000	651	0.617512	0.791683	0	0.000000	0.498000	0.534144	
687	0.628821	36	0.583333	132	0.560606	145	0.000000	5.000000	687	0.628821	0.791683	0	0.000000	0.527000	0.533988	
679	0.659794	34	0.558824	154	0.474026	133	0.000000	5.000000	679	0.659794	0.791683	0	0.000000	0.540000	0.534116	
686	0.584548	53	0.547170	127	0.566929	134	0.000000	5.000000	686	0.584548	0.791683	0	0.000000	0.502000	0.533447	
657	0.628615	48	0.604167	153	0.470588	142	0.000000	5.000000	657	0.628615	0.791683	0	0.000000	0.514000	0.533050	
667	0.635682	59	0.491525	140	0.578571	134	0.000000	5.000000	667	0.635682	0.791683	0	0.000000	0.534000	0.533069	
672	0.630952	61	0.590164	126	0.626984	141	0.000000	5.000000	672	0.630952	0.791683	0	0.000000	0.539000	0.533186	
664	0.638554	59	0.610169	154	0.474026	123	0.000000	5.000000	664	0.638554	0.791683	0	0.000000	0.533000	0.533182	
682	0.604106	63	0.539683	132	0.409091	123	0.000000	5.000000	682	0.604106	0.791683	0	0.000000	0.500000	0.532556	
697	0.639885	44	0.590909	126	0.507937	133	0.000000	5.000000	697	0.639885	0.791683	0	0.000000	0.536000	0.532620	
713	0.607293	29	0.586207	139	0.561151	119	0.000000	5.000000	713	0.607293	0.791683	0	0.000000	0.528000	0.532536	
683	0.639824	30	0.633333	149	0.503356	138	0.000000	5.000000	683	0.639824	0.791683	0	0.000000	0.531000	0.532508	
690	0.608696	39	0.512821	130	0.376923	141	0.000000	5.000000	690	0.608696	0.791683	0	0.000000	0.489000	0.531745	
671	0.634873	50	0.420000	131	0.534351	148	0.000000	5.000000	671	0.634873	0.791683	0	0.000000	0.517000	0.531491	
687	0.604076	53	0.566038	133	0.609023	127	0.000000	5.000000	687	0.604076	0.791683	0	0.000000	0.526000	0.531398	
693	0.640693	57	0.473684	120	0.416667	130	0.000000	5.000000	693	0.640693	0.791683	0	0.000000	0.521000	0.531224	
