Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
686	0.620991	49	0.612245	131	0.679389	134	0.000000	5.000000	686	0.620991	0.364797	0	0.000000	0.545000	0.609854	
644	0.599379	62	0.629032	143	0.531469	151	0.000000	5.000000	644	0.599379	0.364797	0	0.000000	0.501000	0.600783	
658	0.563830	51	0.490196	153	0.457516	138	0.000000	5.000000	658	0.563830	0.364797	0	0.000000	0.466000	0.590416	
490	0.287755	65	0.446154	220	0.527273	225	0.000000	5.000000	490	0.287755	0.364797	0	0.000000	0.286000	0.568674	
432	0.236111	69	0.463768	261	0.613027	238	0.000000	5.000000	432	0.236111	0.364797	0	0.000000	0.294000	0.550363	
560	0.235714	36	0.583333	197	0.649746	207	0.000000	5.000000	560	0.235714	0.364797	0	0.000000	0.281000	0.533529	
382	0.251309	62	0.580645	280	0.689286	276	0.000000	5.000000	382	0.251309	0.364797	0	0.000000	0.325000	0.521263	
130	0.430769	72	0.597222	393	0.580153	405	0.007407	5.000000	130	0.430769	0.364797	0	0.000000	0.330000	0.510638	
711	0.618847	27	0.592593	122	0.729508	140	0.000000	5.000000	711	0.618847	0.364797	0	0.000000	0.545000	0.512447	
703	0.596017	46	0.673913	114	0.552632	137	0.000000	5.000000	703	0.596017	0.364797	0	0.000000	0.513000	0.512474	
675	0.602963	31	0.451613	139	0.417266	155	0.006452	5.000000	675	0.602963	0.364797	0	0.000000	0.480000	0.510928	
685	0.627737	30	0.500000	134	0.395522	151	0.000000	5.000000	685	0.627737	0.364797	0	0.000000	0.498000	0.510340	
711	0.593530	39	0.589744	106	0.452830	144	0.000000	5.000000	711	0.593530	0.364797	0	0.000000	0.493000	0.509587	
703	0.630156	29	0.448276	124	0.701613	144	0.000000	5.000000	703	0.630156	0.364797	0	0.000000	0.543000	0.510979	
691	0.616498	44	0.636364	132	0.303030	133	0.007519	5.000000	691	0.616498	0.364797	0	0.000000	0.495000	0.510340	
700	0.612857	46	0.673913	129	0.558140	125	0.000000	5.000000	700	0.612857	0.364797	0	0.000000	0.532000	0.511173	
669	0.633782	41	0.731707	159	0.496855	131	0.000000	5.000000	669	0.633782	0.364797	0	0.000000	0.533000	0.511981	
696	0.604885	51	0.607843	129	0.527132	124	0.000000	5.000000	696	0.604885	0.364797	0	0.000000	0.520000	0.512267	
669	0.606876	34	0.500000	137	0.474453	160	0.000000	5.000000	669	0.606876	0.364797	0	0.000000	0.488000	0.511431	
713	0.593268	29	0.448276	124	0.629032	134	0.007463	5.000000	713	0.593268	0.364797	0	0.000000	0.515000	0.511550	
665	0.654135	30	0.533333	158	0.670886	147	0.006803	5.000000	665	0.654135	0.364797	0	0.000000	0.558000	0.513048	
672	0.663690	50	0.580000	130	0.569231	148	0.000000	5.000000	672	0.663690	0.364797	0	0.000000	0.549000	0.514171	
680	0.607353	66	0.575758	121	0.528926	133	0.000000	5.000000	680	0.607353	0.364797	0	0.000000	0.515000	0.514197	
677	0.649926	66	0.439394	139	0.510791	118	0.000000	5.000000	677	0.649926	0.364797	0	0.000000	0.540000	0.514955	
675	0.617778	62	0.387097	124	0.395161	139	0.000000	5.000000	675	0.617778	0.364797	0	0.000000	0.490000	0.514242	
703	0.664296	42	0.476190	117	0.606838	138	0.000000	5.000000	703	0.664296	0.364797	0	0.000000	0.558000	0.515458	
680	0.607353	51	0.509804	133	0.541353	136	0.007353	5.000000	680	0.607353	0.364797	0	0.000000	0.512000	0.515364	
679	0.653903	44	0.590909	148	0.283784	129	0.000000	5.000000	679	0.653903	0.364797	0	0.000000	0.512000	0.515276	
695	0.618705	38	0.552632	138	0.391304	129	0.000000	5.000000	695	0.618705	0.364797	0	0.000000	0.505000	0.515012	
675	0.638519	34	0.676471	146	0.417808	145	0.000000	5.000000	675	0.638519	0.364797	0	0.000000	0.515000	0.515012	
682	0.615836	41	0.487805	132	0.598485	145	0.000000	5.000000	682	0.615836	0.364797	0	0.000000	0.519000	0.515109	
685	0.632117	35	0.628571	143	0.454545	137	0.000000	5.000000	685	0.632117	0.364797	0	0.000000	0.520000	0.515226	
667	0.661169	42	0.571429	149	0.543624	142	0.000000	5.000000	667	0.661169	0.364797	0	0.000000	0.546000	0.515941	
693	0.632035	53	0.509434	140	0.557143	114	0.000000	5.000000	693	0.632035	0.364797	0	0.000000	0.543000	0.516556	
677	0.612999	44	0.659091	131	0.450382	148	0.000000	5.000000	677	0.612999	0.364797	0	0.000000	0.503000	0.516255	
666	0.644144	58	0.534483	143	0.629371	133	0.000000	5.000000	666	0.644144	0.364797	0	0.000000	0.550000	0.516989	
664	0.611446	68	0.500000	140	0.564286	128	0.000000	5.000000	664	0.611446	0.364797	0	0.000000	0.519000	0.517032	
665	0.646617	61	0.606557	133	0.428571	141	0.000000	5.000000	665	0.646617	0.364797	0	0.000000	0.524000	0.517177	
689	0.667634	40	0.650000	130	0.423077	141	0.000000	5.000000	689	0.667634	0.364797	0	0.000000	0.541000	0.517663	
679	0.634757	61	0.524590	138	0.528986	122	0.000000	5.000000	679	0.634757	0.364797	0	0.000000	0.536000	0.518030	
631	0.619651	48	0.354167	164	0.231707	157	0.000000	5.000000	631	0.619651	0.364797	0	0.000000	0.446000	0.516617	
568	0.389085	75	0.306667	183	0.366120	174	0.000000	5.000000	568	0.389085	0.364797	0	0.000000	0.311000	0.512663	
490	0.491837	87	0.425287	209	0.090909	214	0.000000	5.000000	490	0.491837	0.364797	0	0.000000	0.297000	0.508594	
541	0.480591	54	0.333333	194	0.252577	211	0.000000	5.000000	541	0.480591	0.364797	0	0.000000	0.327000	0.505231	
578	0.413495	71	0.422535	178	0.230337	173	0.000000	5.000000	578	0.413495	0.364797	0	0.000000	0.310000	0.501682	
567	0.326279	62	0.403226	191	0.439791	180	0.000000	5.000000	567	0.326279	0.364797	0	0.000000	0.294000	0.497973	
506	0.361660	78	0.474359	214	0.532710	202	0.004950	5.000000	506	0.361660	0.364797	0	0.000000	0.335000	0.495114	
426	0.537559	77	0.545455	257	0.428016	240	0.004167	5.000000	426	0.537559	0.364797	0	0.000000	0.382000	0.493164	
685	0.672993	40	0.400000	135	0.511111	140	0.000000	5.000000	685	0.672993	0.364797	0	0.000000	0.546000	0.494059	
694	0.636888	49	0.591837	135	0.377778	122	0.000000	5.000000	694	0.636888	0.364797	0	0.000000	0.522000	0.494525	
671	0.637854	37	0.486486	135	0.377778	157	0.012739	5.000000	671	0.637854	0.364797	0	0.000000	0.499000	0.494598	
675	0.613333	46	0.652174	137	0.627737	142	0.000000	5.000000	675	0.613333	0.364797	0	0.000000	0.530000	0.495169	
682	0.620235	30	0.566667	142	0.485915	146	0.000000	5.000000	682	0.620235	0.364797	0	0.000000	0.509000	0.495389	
684	0.643275	65	0.615385	135	0.437037	116	0.000000	5.000000	684	0.643275	0.364797	0	0.000000	0.539000	0.496070	
685	0.617518	47	0.595745	121	0.429752	147	0.000000	5.000000	685	0.617518	0.364797	0	0.000000	0.503000	0.496177	
694	0.613833	33	0.484848	137	0.255474	136	0.000000	5.000000	694	0.613833	0.364797	0	0.000000	0.477000	0.495886	
693	0.626263	19	0.684211	147	0.272109	141	0.007092	5.000000	693	0.626263	0.364797	0	0.000000	0.488000	0.495769	
684	0.643275	28	0.500000	134	0.477612	154	0.000000	5.000000	684	0.643275	0.364797	0	0.000000	0.518000	0.496096	
717	0.624826	25	0.480000	131	0.305344	127	0.000000	5.000000	717	0.624826	0.364797	0	0.000000	0.500000	0.496152	
698	0.624642	28	0.535714	120	0.408333	154	0.006494	5.000000	698	0.624642	0.364797	0	0.000000	0.501000	0.496221	
696	0.612069	38	0.684211	143	0.272727	123	0.000000	5.000000	696	0.612069	0.364797	0	0.000000	0.491000	0.496148	
703	0.660028	46	0.565217	125	0.376000	126	0.000000	5.000000	703	0.660028	0.364797	0	0.000000	0.537000	0.496715	
672	0.604167	39	0.794872	154	0.545455	135	0.000000	5.000000	672	0.604167	0.364797	0	0.000000	0.521000	0.497048	
678	0.610619	44	0.636364	142	0.457746	136	0.000000	5.000000	678	0.610619	0.364797	0	0.000000	0.507000	0.497182	
695	0.630216	41	0.707317	140	0.300000	124	0.000000	5.000000	695	0.630216	0.364797	0	0.000000	0.509000	0.497340	
692	0.619942	64	0.484375	124	0.427419	120	0.000000	5.000000	692	0.619942	0.364797	0	0.000000	0.513000	0.497546	
691	0.645441	52	0.538462	136	0.500000	121	0.000000	5.000000	691	0.645441	0.364797	0	0.000000	0.542000	0.498123	
671	0.636364	41	0.536585	141	0.482270	147	0.000000	5.000000	671	0.636364	0.364797	0	0.000000	0.517000	0.498365	
675	0.644444	47	0.638298	134	0.544776	144	0.000000	5.000000	675	0.644444	0.364797	0	0.000000	0.538000	0.498867	
410	0.565854	43	0.558140	267	0.430712	280	0.000000	5.000000	410	0.565854	0.364797	0	0.000000	0.371000	0.497269	
666	0.621622	46	0.521739	145	0.482759	143	0.000000	5.000000	666	0.621622	0.364797	0	0.000000	0.508000	0.497401	
678	0.606195	47	0.595745	128	0.507812	147	0.000000	5.000000	678	0.606195	0.364797	0	0.000000	0.504000	0.497482	
666	0.635135	49	0.612245	142	0.436620	143	0.000000	5.000000	666	0.635135	0.364797	0	0.000000	0.515000	0.497693	
702	0.655271	40	0.425000	125	0.432000	133	0.000000	5.000000	702	0.655271	0.364797	0	0.000000	0.531000	0.498089	
668	0.598802	49	0.653061	145	0.537931	138	0.000000	5.000000	668	0.598802	0.364797	0	0.000000	0.510000	0.498229	
667	0.629685	60	0.583333	134	0.514925	139	0.000000	5.000000	667	0.629685	0.364797	0	0.000000	0.524000	0.498529	
681	0.593245	47	0.617021	144	0.451389	128	0.000000	5.000000	681	0.593245	0.364797	0	0.000000	0.498000	0.498523	
665	0.627068	58	0.534483	132	0.583333	145	0.000000	5.000000	665	0.627068	0.364797	0	0.000000	0.525000	0.498824	
698	0.651862	44	0.659091	124	0.500000	134	0.000000	5.000000	698	0.651862	0.364797	0	0.000000	0.546000	0.499354	
666	0.617117	54	0.574074	126	0.531746	154	0.000000	5.000000	666	0.617117	0.364797	0	0.000000	0.509000	0.499461	
686	0.613703	65	0.600000	115	0.286957	134	0.000000	5.000000	686	0.613703	0.364797	0	0.000000	0.493000	0.499390	
666	0.614114	57	0.543860	122	0.434426	155	0.000000	5.000000	666	0.614114	0.364797	0	0.000000	0.493000	0.499321	
642	0.638629	65	0.400000	157	0.426752	136	0.000000	5.000000	642	0.638629	0.364797	0	0.000000	0.503000	0.499360	
662	0.640483	52	0.576923	146	0.506849	140	0.000000	5.000000	662	0.640483	0.364797	0	0.000000	0.528000	0.499665	
657	0.593607	59	0.508475	127	0.401575	157	0.000000	5.000000	657	0.593607	0.364797	0	0.000000	0.471000	0.499363	
664	0.625000	47	0.468085	143	0.601399	146	0.000000	5.000000	664	0.625000	0.364797	0	0.000000	0.523000	0.499609	
566	0.427562	56	0.410714	182	0.532967	196	0.000000	5.000000	566	0.427562	0.364797	0	0.000000	0.362000	0.498191	
496	0.524194	81	0.469136	209	0.459330	214	0.000000	5.000000	496	0.524194	0.364797	0	0.000000	0.394000	0.497128	
691	0.616498	49	0.530612	133	0.481203	127	0.000000	5.000000	691	0.616498	0.364797	0	0.000000	0.516000	0.497318	
681	0.635830	61	0.688525	134	0.432836	124	0.000000	5.000000	681	0.635830	0.364797	0	0.000000	0.533000	0.497675	
684	0.622807	49	0.346939	144	0.479167	123	0.000000	5.000000	684	0.622807	0.364797	0	0.000000	0.512000	0.497817	
671	0.631893	65	0.446154	130	0.446154	134	0.000000	5.000000	671	0.631893	0.364797	0	0.000000	0.511000	0.497946	
675	0.657778	57	0.561404	130	0.500000	138	0.000000	5.000000	675	0.657778	0.364797	0	0.000000	0.541000	0.498364	
699	0.618026	41	0.634146	126	0.603175	134	0.000000	5.000000	699	0.618026	0.364797	0	0.000000	0.534000	0.498707	
701	0.623395	30	0.566667	134	0.522388	135	0.007407	5.000000	701	0.623395	0.364797	0	0.000000	0.525000	0.498957	
671	0.640835	52	0.538462	144	0.722222	133	0.000000	5.000000	671	0.640835	0.364797	0	0.000000	0.562000	0.499552	
681	0.621145	40	0.575000	121	0.611570	158	0.000000	5.000000	681	0.621145	0.364797	0	0.000000	0.520000	0.499743	
684	0.628655	37	0.648649	151	0.635762	128	0.000000	5.000000	684	0.628655	0.364797	0	0.000000	0.550000	0.500208	
675	0.625185	51	0.411765	133	0.639098	141	0.000000	5.000000	675	0.625185	0.364797	0	0.000000	0.528000	0.500463	
649	0.611710	65	0.584615	151	0.622517	135	0.000000	5.000000	649	0.611710	0.364797	0	0.000000	0.529000	0.500723	
674	0.600890	71	0.492958	141	0.624113	114	0.000000	5.000000	674	0.600890	0.364797	0	0.000000	0.528000	0.500968	
668	0.595808	57	0.526316	153	0.535948	122	0.000000	5.000000	668	0.595808	0.364797	0	0.000000	0.510000	0.501049	
675	0.631111	55	0.581818	144	0.548611	126	0.000000	5.000000	675	0.631111	0.364797	0	0.000000	0.537000	0.501367	
680	0.638235	54	0.518519	148	0.412162	118	0.000000	5.000000	680	0.638235	0.364797	0	0.000000	0.523000	0.501557	
679	0.658321	62	0.564516	126	0.468254	133	0.000000	5.000000	679	0.658321	0.364797	0	0.000000	0.541000	0.501900	
679	0.618557	54	0.629630	137	0.489051	130	0.000000	5.000000	679	0.618557	0.364797	0	0.000000	0.521000	0.502065	
681	0.625551	64	0.484375	126	0.579365	129	0.000000	5.000000	681	0.625551	0.364797	0	0.000000	0.530000	0.502303	
701	0.623395	50	0.440000	124	0.556452	125	0.000000	5.000000	701	0.623395	0.364797	0	0.000000	0.528000	0.502521	
673	0.640416	49	0.591837	131	0.740458	147	0.000000	5.000000	673	0.640416	0.364797	0	0.000000	0.557000	0.502979	
700	0.648571	56	0.375000	109	0.651376	135	0.007407	5.000000	700	0.648571	0.364797	0	0.000000	0.547000	0.503346	
688	0.636628	54	0.314815	127	0.598425	131	0.000000	5.000000	688	0.636628	0.364797	0	0.000000	0.531000	0.503574	
681	0.643172	78	0.435897	132	0.477273	109	0.009174	5.000000	681	0.643172	0.364797	0	0.000000	0.536000	0.503840	
678	0.662242	70	0.428571	125	0.592000	127	0.000000	5.000000	678	0.662242	0.364797	0	0.000000	0.553000	0.504240	
672	0.627976	76	0.486842	125	0.576000	127	0.000000	5.000000	672	0.627976	0.364797	0	0.000000	0.531000	0.504456	
657	0.645358	62	0.403226	136	0.588235	145	0.000000	5.000000	657	0.645358	0.364797	0	0.000000	0.529000	0.504652	
651	0.625192	50	0.320000	140	0.642857	159	0.000000	5.000000	651	0.625192	0.364797	0	0.000000	0.513000	0.504718	
686	0.618076	61	0.459016	127	0.590551	126	0.007937	5.000000	686	0.618076	0.364797	0	0.000000	0.528000	0.504902	
673	0.625557	65	0.415385	122	0.581967	140	0.000000	5.000000	673	0.625557	0.364797	0	0.000000	0.519000	0.505012	
