Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
686	0.628280	59	0.440678	121	0.438017	134	0.000000	5.000000	686	0.628280	0.217337	0	0.000000	0.510000	0.501954	
701	0.637660	42	0.285714	126	0.619048	131	0.000000	5.000000	701	0.637660	0.217337	0	0.000000	0.537000	0.504875	
654	0.617737	83	0.216867	140	0.700000	123	0.000000	5.000000	654	0.617737	0.217337	0	0.000000	0.520000	0.506038	
693	0.630592	50	0.400000	119	0.672269	138	0.000000	5.000000	693	0.630592	0.217337	0	0.000000	0.537000	0.508249	
660	0.653030	57	0.350877	130	0.646154	153	0.000000	5.000000	660	0.653030	0.217337	0	0.000000	0.535000	0.510033	
689	0.606676	41	0.292683	144	0.576389	126	0.000000	5.000000	689	0.606676	0.217337	0	0.000000	0.513000	0.510218	
674	0.623145	67	0.298507	145	0.586207	114	0.000000	5.000000	674	0.623145	0.217337	0	0.000000	0.525000	0.511088	
663	0.651584	77	0.363636	141	0.709220	119	0.008403	5.000000	663	0.651584	0.217337	0	0.000000	0.561000	0.513860	
697	0.609756	46	0.369565	124	0.620968	133	0.000000	5.000000	697	0.609756	0.217337	0	0.000000	0.519000	0.514131	
699	0.616595	45	0.355556	131	0.671756	125	0.000000	5.000000	699	0.616595	0.217337	0	0.000000	0.535000	0.515174	
681	0.625551	55	0.345455	141	0.624113	123	0.000000	5.000000	681	0.625551	0.217337	0	0.000000	0.533000	0.516023	
672	0.614583	68	0.470588	132	0.621212	128	0.000000	5.000000	672	0.614583	0.217337	0	0.000000	0.527000	0.516522	
695	0.635971	54	0.351852	122	0.639344	129	0.015504	5.000000	695	0.635971	0.217337	0	0.000000	0.541000	0.517586	
679	0.636230	66	0.484848	143	0.601399	112	0.000000	5.000000	679	0.636230	0.217337	0	0.000000	0.550000	0.518937	
649	0.624037	59	0.355932	148	0.594595	144	0.006944	5.000000	649	0.624037	0.217337	0	0.000000	0.515000	0.518779	
674	0.614243	52	0.403846	137	0.554745	137	0.014599	5.000000	674	0.614243	0.217337	0	0.000000	0.513000	0.518557	
656	0.652439	88	0.238636	132	0.583333	124	0.000000	5.000000	656	0.652439	0.217337	0	0.000000	0.526000	0.518833	
645	0.624806	60	0.350000	148	0.581081	147	0.006803	5.000000	645	0.624806	0.217337	0	0.000000	0.511000	0.518553	
650	0.652308	58	0.379310	140	0.607143	152	0.000000	5.000000	650	0.652308	0.217337	0	0.000000	0.531000	0.518982	
647	0.630603	76	0.302632	152	0.717105	125	0.000000	5.000000	647	0.630603	0.217337	0	0.000000	0.540000	0.519683	
663	0.601810	72	0.180556	132	0.590909	133	0.000000	5.000000	663	0.601810	0.217337	0	0.000000	0.490000	0.518725	
651	0.668203	83	0.204819	123	0.691057	143	0.013986	5.000000	651	0.668203	0.217337	0	0.000000	0.539000	0.519359	
648	0.637346	67	0.298507	139	0.726619	146	0.000000	5.000000	648	0.637346	0.217337	0	0.000000	0.534000	0.519802	
644	0.585404	65	0.400000	140	0.607143	151	0.000000	5.000000	644	0.585404	0.217337	0	0.000000	0.488000	0.518867	
657	0.659056	73	0.356164	134	0.679104	136	0.000000	5.000000	657	0.659056	0.217337	0	0.000000	0.550000	0.519757	
693	0.666667	55	0.254545	114	0.508772	138	0.000000	5.000000	693	0.666667	0.217337	0	0.000000	0.534000	0.520152	
687	0.641921	26	0.115385	143	0.594406	144	0.000000	5.000000	687	0.641921	0.217337	0	0.000000	0.529000	0.520391	
689	0.631350	43	0.162791	133	0.541353	135	0.000000	5.000000	689	0.631350	0.217337	0	0.000000	0.514000	0.520223	
634	0.637224	77	0.285714	127	0.661417	162	0.000000	5.000000	634	0.637224	0.217337	0	0.000000	0.510000	0.519961	
636	0.611635	89	0.314607	117	0.623932	158	0.000000	5.000000	636	0.611635	0.217337	0	0.000000	0.490000	0.519212	
654	0.620795	57	0.421053	143	0.664336	146	0.000000	5.000000	654	0.620795	0.217337	0	0.000000	0.525000	0.519353	
661	0.635401	69	0.434783	143	0.622378	127	0.000000	5.000000	661	0.635401	0.217337	0	0.000000	0.539000	0.519821	
651	0.605223	93	0.279570	139	0.661871	117	0.000000	5.000000	651	0.605223	0.217337	0	0.000000	0.512000	0.519639	
696	0.576149	60	0.400000	133	0.706767	111	0.000000	5.000000	696	0.576149	0.217337	0	0.000000	0.519000	0.519625	
618	0.598706	72	0.361111	143	0.636364	167	0.000000	5.000000	618	0.598706	0.217337	0	0.000000	0.487000	0.518900	
651	0.632873	98	0.459184	133	0.601504	118	0.008475	5.000000	651	0.632873	0.217337	0	0.000000	0.538000	0.519315	
635	0.587402	85	0.223529	136	0.463235	144	0.000000	5.000000	635	0.587402	0.217337	0	0.000000	0.455000	0.517946	
634	0.656151	82	0.317073	142	0.661972	142	0.007042	5.000000	634	0.656151	0.217337	0	0.000000	0.537000	0.518343	
652	0.627301	64	0.218750	134	0.686567	150	0.020000	5.000000	652	0.627301	0.217337	0	0.000000	0.518000	0.518336	
669	0.620329	78	0.217949	136	0.639706	117	0.008547	5.000000	669	0.620329	0.217337	0	0.000000	0.520000	0.518370	
665	0.655639	42	0.452381	147	0.673469	146	0.000000	5.000000	665	0.655639	0.217337	0	0.000000	0.554000	0.519068	
695	0.576978	51	0.274510	141	0.588652	113	0.000000	5.000000	695	0.576978	0.217337	0	0.000000	0.498000	0.518663	
692	0.651734	54	0.407407	125	0.672000	129	0.007752	5.000000	692	0.651734	0.217337	0	0.000000	0.558000	0.519405	
686	0.644315	57	0.333333	132	0.696970	125	0.000000	5.000000	686	0.644315	0.217337	0	0.000000	0.553000	0.520027	
673	0.637444	64	0.421875	139	0.640288	124	0.000000	5.000000	673	0.637444	0.217337	0	0.000000	0.545000	0.520481	
662	0.651057	50	0.300000	146	0.712329	142	0.000000	5.000000	662	0.651057	0.217337	0	0.000000	0.550000	0.521009	
649	0.620955	78	0.333333	157	0.668790	116	0.000000	5.000000	649	0.620955	0.217337	0	0.000000	0.534000	0.521236	
588	0.573129	108	0.129630	163	0.552147	141	0.000000	5.000000	588	0.573129	0.217337	0	0.000000	0.441000	0.519853	
645	0.598450	85	0.282353	134	0.567164	136	0.000000	5.000000	645	0.598450	0.217337	0	0.000000	0.486000	0.519279	
657	0.587519	75	0.386667	137	0.729927	131	0.000000	5.000000	657	0.587519	0.217337	0	0.000000	0.515000	0.519208	
665	0.612030	67	0.373134	135	0.666667	133	0.000000	5.000000	665	0.612030	0.217337	0	0.000000	0.522000	0.519254	
653	0.601838	70	0.371429	130	0.584615	147	0.000000	5.000000	653	0.601838	0.217337	0	0.000000	0.495000	0.518863	
