Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
665	0.639098	60	0.400000	125	0.624000	150	0.000000	5.000000	665	0.639098	0.297330	0	0.000000	0.527000	0.529588	
680	0.627941	58	0.603448	123	0.593496	139	0.007194	5.000000	680	0.627941	0.297330	0	0.000000	0.536000	0.530122	
707	0.618105	38	0.578947	118	0.661017	137	0.000000	5.000000	707	0.618105	0.297330	0	0.000000	0.537000	0.530651	
659	0.623672	54	0.481481	132	0.727273	155	0.000000	5.000000	659	0.623672	0.297330	0	0.000000	0.533000	0.530819	
689	0.592163	36	0.555556	118	0.703390	157	0.000000	5.000000	689	0.592163	0.297330	0	0.000000	0.511000	0.529498	
685	0.651095	44	0.340909	119	0.546218	152	0.000000	5.000000	685	0.651095	0.297330	0	0.000000	0.526000	0.529279	
683	0.639824	46	0.304348	134	0.559701	137	0.000000	5.000000	683	0.639824	0.297330	0	0.000000	0.526000	0.529087	
661	0.614221	50	0.500000	140	0.692857	149	0.000000	5.000000	661	0.614221	0.297330	0	0.000000	0.528000	0.529026	
645	0.646512	78	0.461538	136	0.617647	141	0.000000	5.000000	645	0.646512	0.297330	0	0.000000	0.537000	0.529446	
684	0.606725	68	0.441176	136	0.669118	112	0.008929	5.000000	684	0.606725	0.297330	0	0.000000	0.537000	0.529824	
693	0.581530	66	0.530303	109	0.724771	132	0.000000	5.000000	693	0.581530	0.297330	0	0.000000	0.517000	0.529213	
666	0.630631	53	0.415094	141	0.631206	140	0.007143	5.000000	666	0.630631	0.297330	0	0.000000	0.532000	0.529340	
687	0.669578	68	0.426471	120	0.816667	125	0.008000	5.000000	687	0.669578	0.297330	0	0.000000	0.588000	0.531890	
553	0.547920	55	0.509091	206	0.669903	186	0.000000	5.000000	553	0.547920	0.297330	0	0.000000	0.469000	0.529270	
498	0.335341	60	0.316667	226	0.734513	216	0.000000	5.000000	498	0.335341	0.297330	0	0.000000	0.352000	0.522179	
587	0.359455	50	0.520000	176	0.732955	187	0.005348	5.000000	587	0.359455	0.297330	0	0.000000	0.367000	0.516211	
434	0.497696	87	0.528736	252	0.686508	227	0.008811	5.000000	434	0.497696	0.297330	0	0.000000	0.437000	0.513277	
