Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
581	0.523236	120	0.250000	148	0.756757	151	0.000000	5.000000	581	0.523236	0.851152	0	0.000000	0.446000	0.362058	
607	0.642504	108	0.259259	165	0.539394	120	0.000000	5.000000	607	0.642504	0.851152	0	0.000000	0.507000	0.374135	
645	0.621705	114	0.166667	123	0.626016	118	0.000000	5.000000	645	0.621705	0.851152	0	0.000000	0.497000	0.383586	
657	0.640791	110	0.218182	114	0.614035	119	0.008403	5.000000	657	0.640791	0.851152	0	0.000000	0.516000	0.393043	
644	0.621118	97	0.329897	126	0.690476	133	0.000000	5.000000	644	0.621118	0.851152	0	0.000000	0.519000	0.401440	
647	0.593509	113	0.300885	112	0.678571	128	0.000000	5.000000	647	0.593509	0.851152	0	0.000000	0.494000	0.407225	
650	0.584615	104	0.375000	122	0.500000	124	0.000000	5.000000	650	0.584615	0.851152	0	0.000000	0.480000	0.411505	
661	0.608169	84	0.464286	123	0.601626	132	0.000000	5.000000	661	0.608169	0.851152	0	0.000000	0.515000	0.417255	
639	0.619718	90	0.233333	135	0.481481	136	0.000000	5.000000	639	0.619718	0.851152	0	0.000000	0.482000	0.420662	
638	0.626959	102	0.303922	126	0.714286	134	0.000000	5.000000	638	0.626959	0.851152	0	0.000000	0.521000	0.425679	
636	0.635220	96	0.375000	137	0.656934	131	0.000000	5.000000	636	0.635220	0.851152	0	0.000000	0.530000	0.430646	
653	0.569678	99	0.272727	123	0.642276	125	0.000000	5.000000	653	0.569678	0.851152	0	0.000000	0.478000	0.432799	
631	0.648177	122	0.336066	115	0.686957	132	0.000000	5.000000	631	0.648177	0.851152	0	0.000000	0.529000	0.436981	
634	0.623028	106	0.245283	111	0.693694	149	0.000000	5.000000	634	0.623028	0.851152	0	0.000000	0.498000	0.439523	
650	0.652308	86	0.302326	124	0.806452	140	0.000000	5.000000	650	0.652308	0.851152	0	0.000000	0.550000	0.443942	
636	0.608491	105	0.285714	126	0.658730	133	0.000000	5.000000	636	0.608491	0.851152	0	0.000000	0.500000	0.446098	
