Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
710	0.628169	31	0.709677	128	1.000000	131	1.000000	5.000000	710	0.628169	0.178355	0	0.000000	0.727000	0.828470	
705	0.636879	38	0.710526	142	1.000000	115	1.000000	5.000000	705	0.636879	0.178355	0	0.000000	0.733000	0.820515	
692	0.631503	22	0.727273	143	1.000000	143	1.000000	5.000000	692	0.631503	0.178355	0	0.000000	0.739000	0.814245	
700	0.622857	47	0.617021	130	1.000000	123	1.000000	5.000000	700	0.622857	0.178355	0	0.000000	0.718000	0.807371	
677	0.611521	34	0.500000	149	1.000000	140	1.000000	5.000000	677	0.611521	0.178355	0	0.000000	0.720000	0.801547	
674	0.611276	31	0.483871	132	1.000000	163	1.000000	5.000000	674	0.611276	0.178355	0	0.000000	0.722000	0.796575	
713	0.617111	13	0.615385	132	1.000000	142	1.000000	5.000000	713	0.617111	0.178355	0	0.000000	0.722000	0.792189	
734	0.645777	20	0.700000	124	1.000000	122	1.000000	5.000000	734	0.645777	0.178355	0	0.000000	0.734000	0.788956	
667	0.650675	39	0.666667	142	1.000000	152	1.000000	5.000000	667	0.650675	0.178355	0	0.000000	0.754000	0.787116	
685	0.627737	54	0.759259	121	1.000000	140	1.000000	5.000000	685	0.627737	0.178355	0	0.000000	0.732000	0.784361	
690	0.659420	43	0.651163	150	1.000000	117	1.000000	5.000000	690	0.659420	0.178355	0	0.000000	0.750000	0.782725	
673	0.631501	32	0.687500	140	1.000000	155	1.000000	5.000000	673	0.631501	0.178355	0	0.000000	0.742000	0.780874	
682	0.601173	27	0.629630	150	1.000000	141	1.000000	5.000000	682	0.601173	0.178355	0	0.000000	0.718000	0.778140	
690	0.626087	33	0.696970	137	1.000000	140	1.000000	5.000000	690	0.626087	0.178355	0	0.000000	0.732000	0.776218	
687	0.627365	31	0.612903	156	1.000000	126	1.000000	5.000000	687	0.627365	0.178355	0	0.000000	0.732000	0.774449	
678	0.612094	46	0.695652	126	1.000000	150	1.000000	5.000000	678	0.612094	0.178355	0	0.000000	0.723000	0.772470	
691	0.625181	19	0.578947	129	1.000000	161	0.913043	5.000000	691	0.625181	0.178355	0	0.000000	0.719000	0.770490	
686	0.631195	26	0.653846	139	1.000000	149	1.000000	5.000000	686	0.631195	0.178355	0	0.000000	0.738000	0.769330	
659	0.652504	38	0.605263	138	1.000000	165	1.000000	5.000000	659	0.652504	0.178355	0	0.000000	0.756000	0.768870	
