Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
625	0.608000	104	0.201923	149	1.000000	122	1.000000	5.000000	625	0.608000	0.551918	0	0.000000	0.672000	0.657577	
677	0.646972	90	0.244444	108	1.000000	125	1.000000	5.000000	677	0.646972	0.551918	0	0.000000	0.693000	0.660528	
672	0.630952	96	0.270833	118	1.000000	114	1.000000	5.000000	672	0.630952	0.551918	0	0.000000	0.682000	0.662180	
640	0.640625	67	0.208955	142	1.000000	151	1.000000	5.000000	640	0.640625	0.551918	0	0.000000	0.717000	0.666095	
664	0.638554	92	0.228261	123	1.000000	121	1.000000	5.000000	664	0.638554	0.551918	0	0.000000	0.689000	0.667622	
640	0.634375	82	0.182927	143	1.000000	135	1.000000	5.000000	640	0.634375	0.551918	0	0.000000	0.699000	0.669583	
673	0.607727	68	0.294118	141	1.000000	118	1.000000	5.000000	673	0.607727	0.551918	0	0.000000	0.688000	0.670666	
659	0.628225	103	0.223301	110	1.000000	128	1.000000	5.000000	659	0.628225	0.551918	0	0.000000	0.675000	0.670907	
629	0.623211	121	0.214876	132	1.000000	118	1.000000	5.000000	629	0.623211	0.551918	0	0.000000	0.668000	0.670754	
641	0.625585	104	0.288462	112	1.000000	143	1.000000	5.000000	641	0.625585	0.551918	0	0.000000	0.686000	0.671516	
662	0.605740	93	0.193548	136	1.000000	109	1.000000	5.000000	662	0.605740	0.551918	0	0.000000	0.664000	0.671159	
671	0.633383	81	0.271605	120	1.000000	128	1.000000	5.000000	671	0.633383	0.551918	0	0.000000	0.695000	0.672242	
636	0.677673	112	0.223214	129	1.000000	123	1.000000	5.000000	636	0.677673	0.551918	0	0.000000	0.708000	0.673797	
621	0.619968	92	0.195652	143	1.000000	144	1.000000	5.000000	621	0.619968	0.551918	0	0.000000	0.690000	0.674472	
617	0.646677	119	0.210084	135	1.000000	129	1.000000	5.000000	617	0.646677	0.551918	0	0.000000	0.688000	0.675013	
652	0.595092	80	0.275000	117	1.000000	151	1.000000	5.000000	652	0.595092	0.551918	0	0.000000	0.678000	0.675128	
634	0.580442	84	0.166667	140	1.000000	142	1.000000	5.000000	634	0.580442	0.551918	0	0.000000	0.664000	0.674716	
665	0.589474	97	0.278351	127	1.000000	111	1.000000	5.000000	665	0.589474	0.551918	0	0.000000	0.657000	0.674083	
645	0.624806	105	0.247619	124	1.000000	126	1.000000	5.000000	645	0.624806	0.551918	0	0.000000	0.679000	0.674253	
629	0.605723	100	0.210000	141	1.000000	130	1.000000	5.000000	629	0.605723	0.551918	0	0.000000	0.673000	0.674211	
661	0.600605	89	0.224719	126	1.000000	124	1.000000	5.000000	661	0.600605	0.551918	0	0.000000	0.667000	0.673978	
684	0.652047	86	0.232558	116	1.000000	114	1.000000	5.000000	684	0.652047	0.551918	0	0.000000	0.696000	0.674666	
646	0.623839	84	0.297619	131	1.000000	139	1.000000	5.000000	646	0.623839	0.551918	0	0.000000	0.698000	0.675373	
618	0.639159	108	0.203704	127	1.000000	147	1.000000	5.000000	618	0.639159	0.551918	0	0.000000	0.691000	0.675833	
640	0.645312	89	0.213483	132	1.000000	139	1.000000	5.000000	640	0.645312	0.551918	0	0.000000	0.703000	0.676609	
663	0.665158	73	0.301370	142	1.000000	122	1.000000	5.000000	663	0.665158	0.551918	0	0.000000	0.727000	0.678009	
667	0.610195	93	0.268817	115	1.000000	125	0.992000	5.000000	667	0.610195	0.551918	0	0.000000	0.671000	0.677820	
664	0.656627	87	0.218391	125	1.000000	124	0.838710	5.000000	664	0.656627	0.551918	0	0.000000	0.684000	0.677982	
642	0.632399	85	0.270588	150	1.000000	123	0.853659	5.000000	642	0.632399	0.551918	0	0.000000	0.684000	0.678136	
632	0.424051	89	0.202247	126	0.777778	153	0.366013	5.000000	632	0.424051	0.551918	0	0.000000	0.440000	0.672183	
632	0.123418	113	0.097345	145	0.779310	110	0.118182	5.000000	632	0.123418	0.551918	0	0.000000	0.215000	0.661033	
640	0.156250	124	0.072581	119	0.680672	117	0.316239	4.882723	640	0.156250	0.551918	0	0.000000	0.227000	0.650699	
