Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
654	0.659021	80	0.200000	145	0.600000	121	0.000000	5.000000	654	0.659021	0.127786	0	0.000000	0.534000	0.483411	
633	0.601896	98	0.285714	135	0.614815	134	0.000000	5.000000	633	0.601896	0.127786	0	0.000000	0.492000	0.484126	
629	0.594595	94	0.276596	132	0.628788	145	0.000000	5.000000	629	0.594595	0.127786	0	0.000000	0.483000	0.484040	
635	0.629921	84	0.297619	122	0.614754	159	0.006289	5.000000	635	0.629921	0.127786	0	0.000000	0.501000	0.485251	
633	0.600316	94	0.276596	150	0.613333	123	0.000000	5.000000	633	0.600316	0.127786	0	0.000000	0.498000	0.486101	
621	0.648953	118	0.203390	147	0.496599	114	0.000000	5.000000	621	0.648953	0.127786	0	0.000000	0.500000	0.486970	
631	0.602219	104	0.259615	129	0.604651	136	0.007353	5.000000	631	0.602219	0.127786	0	0.000000	0.486000	0.486913	
655	0.630534	73	0.205479	133	0.676692	139	0.007194	5.000000	655	0.630534	0.127786	0	0.000000	0.519000	0.488695	
670	0.597015	69	0.333333	134	0.537313	127	0.000000	5.000000	670	0.597015	0.127786	0	0.000000	0.495000	0.489027	
679	0.600884	89	0.168539	109	0.642202	123	0.000000	5.000000	679	0.600884	0.127786	0	0.000000	0.493000	0.489226	
624	0.623397	93	0.150538	159	0.647799	124	0.000000	5.000000	624	0.623397	0.127786	0	0.000000	0.506000	0.490024	
637	0.653061	111	0.279279	127	0.566929	125	0.008000	5.000000	637	0.653061	0.127786	0	0.000000	0.520000	0.491387	
652	0.578221	72	0.291667	148	0.554054	128	0.000000	5.000000	652	0.578221	0.127786	0	0.000000	0.480000	0.490892	
650	0.632308	100	0.280000	106	0.537736	144	0.000000	5.000000	650	0.632308	0.127786	0	0.000000	0.496000	0.491105	
