Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
704	0.646307	18	0.611111	133	0.654135	145	0.000000	5.000000	704	0.646307	0.391817	0	0.000000	0.553000	0.492955	
699	0.629471	25	0.640000	131	0.664122	145	0.000000	5.000000	699	0.629471	0.391817	0	0.000000	0.543000	0.497125	
703	0.628734	14	0.714286	142	0.669014	141	0.007092	5.000000	703	0.628734	0.391817	0	0.000000	0.548000	0.501038	
701	0.609130	12	0.583333	147	0.680272	140	0.007143	5.000000	701	0.609130	0.391817	0	0.000000	0.535000	0.503464	
694	0.603746	28	0.535714	136	0.625000	142	0.000000	5.000000	694	0.603746	0.391817	0	0.000000	0.519000	0.504500	
699	0.653791	17	0.411765	139	0.654676	145	0.000000	5.000000	699	0.653791	0.391817	0	0.000000	0.555000	0.507656	
710	0.645070	13	0.384615	147	0.598639	130	0.000000	5.000000	710	0.645070	0.391817	0	0.000000	0.551000	0.510205	
705	0.625532	47	0.680851	119	0.621849	129	0.007752	5.000000	705	0.625532	0.391817	0	0.000000	0.548000	0.512305	
666	0.587087	44	0.659091	126	0.674603	164	0.000000	5.000000	666	0.587087	0.391817	0	0.000000	0.505000	0.511920	
701	0.656205	19	0.631579	143	0.615385	137	0.007299	5.000000	701	0.656205	0.391817	0	0.000000	0.561000	0.514374	
678	0.679941	42	0.738095	140	0.521429	140	0.000000	5.000000	678	0.679941	0.391817	0	0.000000	0.565000	0.516785	
718	0.639276	11	0.727273	138	0.681159	133	0.000000	5.000000	718	0.639276	0.391817	0	0.000000	0.561000	0.518795	
704	0.627841	38	0.631579	121	0.586777	137	0.007299	5.000000	704	0.627841	0.391817	0	0.000000	0.538000	0.519630	
669	0.623318	38	0.552632	139	0.568345	154	0.000000	5.000000	669	0.623318	0.391817	0	0.000000	0.517000	0.519520	
690	0.647826	22	0.454545	153	0.588235	135	0.007407	5.000000	690	0.647826	0.391817	0	0.000000	0.548000	0.520659	
712	0.636236	18	0.777778	137	0.525547	133	0.000000	5.000000	712	0.636236	0.391817	0	0.000000	0.539000	0.521365	
691	0.639653	34	0.588235	146	0.513699	129	0.007752	5.000000	691	0.639653	0.391817	0	0.000000	0.538000	0.521981	
692	0.618497	33	0.545455	145	0.558621	130	0.000000	5.000000	692	0.618497	0.391817	0	0.000000	0.527000	0.522160	
676	0.634615	42	0.571429	145	0.613793	137	0.000000	5.000000	676	0.634615	0.391817	0	0.000000	0.542000	0.522844	
723	0.618257	37	0.648649	101	0.544554	139	0.000000	5.000000	723	0.618257	0.391817	0	0.000000	0.526000	0.522949	
699	0.633763	27	0.592593	132	0.674242	142	0.000000	5.000000	699	0.633763	0.391817	0	0.000000	0.548000	0.523757	
675	0.613333	67	0.567164	112	0.696429	146	0.000000	5.000000	675	0.613333	0.391817	0	0.000000	0.530000	0.523952	
694	0.613833	46	0.652174	126	0.626984	134	0.000000	5.000000	694	0.613833	0.391817	0	0.000000	0.535000	0.524287	
649	0.583975	55	0.527273	152	0.671053	144	0.000000	5.000000	649	0.583975	0.391817	0	0.000000	0.510000	0.523867	
675	0.634074	34	0.705882	145	0.751724	146	0.006849	5.000000	675	0.634074	0.391817	0	0.000000	0.562000	0.524956	
706	0.610482	17	0.588235	145	0.620690	132	0.000000	5.000000	706	0.610482	0.391817	0	0.000000	0.531000	0.525124	
